islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
15,1,100,30,30,0,3,7.49
1,5,100,30,30,0,3,6.84
5,3,100,30,30,0,4,7.09
6,2,100,30,30,0,3,7.28
16,0,100,N/A,N/A,N/A,N/A,N/A
7,2,100,30,30,0,3,7.09
8,2,100,30,30,0,3,7.36
9,2,100,30,30,0,4,7.42
10,2,100,30,30,0,4,7.6
11,2,100,30,30,0,4,7.42
12,3,100,30,30,0,4,6.96
2,5,100,30,30,0,2,6.45
16,1,100,30,30,0,4,7.48
17,0,100,N/A,N/A,N/A,N/A,N/A
17,1,100,30,30,0,3,7.74
13,2,100,30,30,0,3,7.4
3,6,100,30,30,0,2,6.31
4,6,100,30,30,0,3,6.59
18,0,100,N/A,N/A,N/A,N/A,N/A
18,1,100,30,30,0,2,7.41
14,2,100,30,30,0,3,7.0
0,6,100,30,30,0,3,6.28
19,0,100,N/A,N/A,N/A,N/A,N/A
19,1,100,30,30,0,4,7.69
15,2,100,30,30,0,2,6.92
1,6,100,30,30,0,3,6.7
5,4,100,30,30,0,3,6.65
6,3,100,30,30,0,3,6.89
7,3,100,30,30,0,4,6.93
8,3,100,30,30,0,3,6.63
8,4,100,30,30,0,3,6.66
9,3,100,30,30,0,4,7.03
10,3,100,30,30,0,2,7.23
11,3,100,30,30,0,4,7.15
12,4,100,30,30,0,3,6.57
16,2,100,30,30,0,3,6.75
16,3,100,30,30,0,3,6.58
2,6,100,30,30,0,2,5.99
13,3,100,30,30,0,3,7.05
3,7,100,30,30,0,3,6.33
17,2,100,30,30,0,2,7.36
4,7,100,30,30,0,4,6.45
14,3,100,30,30,0,3,6.81
18,2,100,30,30,0,2,7.03
19,2,100,30,30,0,3,7.23
0,7,100,30,30,0,3,6.32
15,3,100,30,30,0,3,6.43
1,7,100,30,30,0,3,6.56
5,5,100,30,30,0,4,6.56
6,4,100,30,30,0,3,6.8
6,5,100,30,30,0,3,6.49
7,4,100,30,30,0,3,6.57
8,5,100,30,30,0,3,6.48
9,4,100,30,30,0,3,6.63
10,4,100,30,30,0,2,6.81
11,4,100,30,30,0,3,7.17
12,5,100,30,30,0,4,6.53
16,4,100,30,30,0,3,6.41
2,7,100,30,30,0,2,6.03
13,4,100,30,30,0,3,6.65
3,8,100,30,30,0,3,6.53
3,9,100,30,30,0,3,6.19
17,3,100,30,30,0,2,6.86
4,8,100,30,30,0,3,6.19
14,4,100,30,30,0,3,6.45
18,3,100,30,30,0,2,6.63
19,3,100,30,30,0,3,6.91
0,8,100,30,30,0,3,6.29
15,4,100,30,30,0,3,6.46
1,8,100,30,30,0,3,6.41
5,6,100,30,30,0,3,6.61
6,6,100,30,30,0,3,6.34
7,5,100,30,30,0,2,6.29
8,6,100,30,30,0,3,6.41
9,5,100,30,30,0,3,6.45
10,5,100,30,30,0,2,6.51
11,5,100,30,30,0,3,6.51
12,6,100,30,30,0,4,6.32
16,5,100,30,30,0,3,6.39
2,8,100,30,30,0,2,6.1
13,5,100,30,30,0,3,6.69
3,10,93,30,30,-7,2,6.075268817204301
17,4,100,30,30,0,2,6.61
4,9,107,30,30,7,3,6.196261682242991
14,5,100,30,30,0,3,6.33
14,6,100,30,30,0,3,6.23
18,4,100,30,30,0,3,6.75
19,4,100,30,30,0,3,6.51
0,9,100,30,30,0,3,6.36
15,5,100,30,30,0,2,6.18
15,6,100,30,30,0,2,6.02
1,9,100,30,30,0,3,6.52
5,7,100,30,30,0,4,6.58
6,7,100,30,30,0,3,6.26
7,6,100,30,30,0,2,6.19
8,7,100,30,30,0,3,6.21
9,6,100,30,30,0,3,6.34
9,7,100,30,30,0,3,6.25
10,6,100,30,30,0,2,6.1
11,6,100,30,30,0,3,6.75
11,7,100,30,30,0,3,6.37
12,7,100,30,30,0,4,6.11
16,6,100,30,30,0,4,6.43
2,9,100,30,30,0,3,6.15
13,6,100,30,30,0,2,6.34
3,11,94,27,28,0,3,6.085106382978723
17,5,100,30,30,0,2,6.53
17,6,100,30,30,0,3,6.29
4,10,99,32,32,-8,3,6.111111111111111
14,7,100,30,30,0,3,6.29
18,5,100,30,30,0,2,6.59
19,5,100,30,30,0,3,6.33
0,10,93,30,30,-7,3,6.301075268817204
15,7,100,30,30,0,3,6.08
15,8,100,30,30,0,3,5.88
15,9,100,30,30,0,2,5.99
1,10,100,30,30,0,3,6.26
5,8,108,30,30,8,3,5.981481481481482
6,8,100,30,30,0,3,5.87
7,7,100,30,30,0,2,6.33
8,8,100,30,30,0,3,6.19
9,8,100,30,30,0,3,5.95
10,7,100,30,30,0,3,6.07
11,8,100,30,30,0,3,6.09
12,8,100,30,30,0,3,6.0
16,7,100,30,30,0,4,6.45
2,10,100,30,30,0,2,5.9
13,7,100,30,30,0,2,6.33
3,12,101,28,28,7,2,5.534653465346534
17,7,100,30,30,0,2,6.23
4,11,100,29,30,0,3,6.08
14,8,100,30,30,0,3,6.18
18,6,100,30,30,0,3,6.42
19,6,100,30,30,0,3,6.43
0,11,94,27,28,0,3,6.159574468085107
15,10,93,30,30,-7,3,6.10752688172043
15,11,94,27,28,0,2,5.531914893617022
1,11,100,30,30,0,3,6.0
5,9,108,32,32,0,3,6.12962962962963
6,9,100,30,30,0,3,5.92
7,8,100,30,30,0,2,6.2
7,9,100,30,30,0,2,6.32
7,10,93,30,30,-7,3,6.053763440860215
8,9,107,30,30,7,3,5.906542056074766
9,9,100,30,30,0,3,6.06
10,8,100,30,30,0,3,5.68
11,9,100,30,30,0,3,6.08
12,9,100,30,30,0,3,6.13
16,8,107,30,30,7,2,6.261682242990654
2,11,100,30,30,0,3,5.67
13,8,100,30,30,0,2,6.19
3,13,101,30,30,0,3,5.702970297029703
17,8,100,30,30,0,1,6.13
4,12,100,30,30,0,3,6.02
14,9,100,30,30,0,3,5.82
14,10,93,30,30,-7,3,5.870967741935484
18,7,100,30,30,0,3,6.24
19,7,100,30,30,0,3,6.23
0,12,94,28,28,0,3,6.0638297872340425
15,12,101,28,28,7,2,5.485148514851486
1,12,100,30,30,0,3,5.93
1,13,100,30,30,0,3,5.73
5,10,100,32,32,-8,3,6.18
6,10,101,30,30,1,3,5.910891089108911
7,11,101,27,28,7,3,5.772277227722772
8,10,99,32,32,-8,3,5.797979797979798
9,10,101,30,30,1,3,5.98019801980198
10,9,107,30,30,7,3,5.5514018691588785
10,10,99,32,32,-8,3,5.777777777777778
11,10,101,30,30,1,3,5.811881188118812
12,10,100,30,30,0,3,5.86
16,9,107,32,32,0,3,6.205607476635514
2,12,100,30,30,0,3,5.66
13,9,107,30,30,7,2,5.785046728971962
3,14,101,30,30,0,3,5.881188118811881
17,9,100,30,30,0,1,5.94
4,13,100,30,30,0,4,6.14
14,11,94,27,28,0,2,5.98936170212766
14,12,94,28,28,0,2,6.0
18,8,100,30,30,0,3,6.19
19,8,100,30,30,0,2,6.07
0,13,94,28,28,0,3,5.819148936170213
15,13,101,30,30,0,3,5.742574257425742
1,14,100,30,30,0,3,5.49
5,11,100,30,30,0,3,5.76
6,11,101,30,30,0,3,6.0495049504950495
7,12,101,30,30,0,3,5.881188118811881
8,11,100,29,30,0,3,6.22
9,11,101,30,30,0,3,5.801980198019802
10,11,100,29,30,0,3,5.78
11,11,101,30,30,0,3,5.801980198019802
12,11,100,30,30,0,3,5.79
16,10,99,32,32,-8,4,6.303030303030303
2,13,100,30,30,0,2,5.45
13,10,99,32,32,-8,2,5.777777777777778
3,15,101,30,30,0,2,5.663366336633663
17,10,101,30,30,1,1,5.633663366336633
4,14,100,30,30,0,3,5.98
14,13,102,28,28,8,2,5.96078431372549
18,9,107,30,30,7,2,5.94392523364486
19,9,100,30,30,0,3,6.06
0,14,94,28,28,0,3,5.446808510638298
15,14,101,30,30,0,3,5.623762376237623
1,15,100,30,30,0,3,5.98
5,12,100,30,30,0,2,5.35
6,12,101,30,30,0,3,6.089108910891089
7,13,101,30,30,0,3,5.9504950495049505
8,12,100,30,30,0,3,6.03
9,12,101,30,30,0,2,5.633663366336633
9,13,101,30,30,0,3,5.693069306930693
10,12,100,30,30,0,3,5.73
11,12,101,30,30,0,3,5.762376237623762
12,12,100,30,30,0,3,6.0
16,11,100,29,30,0,3,6.09
2,14,100,30,30,0,2,5.51
13,11,100,29,30,0,3,5.7
3,16,101,30,30,0,2,5.544554455445544
17,11,101,30,30,0,3,5.8316831683168315
4,15,100,30,30,0,3,5.61
4,16,100,30,30,0,3,6.24
14,14,103,30,31,0,2,5.883495145631068
18,10,99,32,32,-8,3,6.1313131313131315
19,10,101,30,30,1,2,5.792079207920792
0,15,101,28,28,7,2,5.3861386138613865
15,15,101,30,30,0,2,5.524752475247524
15,16,101,30,30,0,2,5.455445544554456
1,16,100,30,30,0,3,5.78
5,13,100,30,30,0,3,5.61
6,13,101,30,30,0,3,5.8316831683168315
7,14,101,30,30,0,3,5.891089108910891
8,13,100,30,30,0,3,6.16
9,14,101,30,30,0,3,5.673267326732673
10,13,100,30,30,0,1,5.46
11,13,101,30,30,0,3,5.693069306930693
12,13,100,30,30,0,3,5.58
16,12,100,30,30,0,2,5.96
2,15,100,30,30,0,2,5.45
13,12,100,30,30,0,3,5.87
3,17,101,30,30,0,2,5.683168316831683
17,12,101,30,30,0,3,5.702970297029703
17,13,101,30,30,0,2,5.97029702970297
4,17,100,30,30,0,3,6.06
14,15,104,30,31,0,2,5.653846153846154
18,11,100,29,30,0,2,6.0
19,11,101,30,30,0,3,5.534653465346534
0,16,101,30,30,0,3,5.633663366336633
15,17,101,30,30,0,2,5.356435643564357
1,17,100,30,30,0,3,5.99
5,14,100,30,30,0,3,5.6
6,14,101,30,30,0,3,5.861386138613861
7,15,101,30,30,0,3,5.752475247524752
8,14,100,30,30,0,3,5.74
9,15,101,30,30,0,3,5.603960396039604
10,14,100,30,30,0,2,5.37
11,14,101,30,30,0,3,5.514851485148514
12,14,100,30,30,0,3,5.51
16,13,100,30,30,0,2,5.82
2,16,100,30,30,0,2,5.58
13,13,100,30,30,0,3,5.79
3,18,101,30,30,0,2,5.673267326732673
17,14,101,30,30,0,3,6.128712871287129
4,18,100,30,30,0,2,5.7
4,19,100,30,30,0,2,5.86
14,16,104,31,31,0,3,5.971153846153846
18,12,100,30,30,0,2,6.1
18,13,100,30,30,0,1,6.0
19,12,101,30,30,0,2,5.485148514851486
0,17,101,30,30,0,3,5.7227722772277225
15,18,101,30,30,0,2,5.267326732673268
1,18,100,30,30,0,3,5.9
5,15,100,30,30,0,3,5.68
6,15,101,30,30,0,2,5.851485148514851
7,16,101,30,30,0,3,5.9504950495049505
8,15,100,30,30,0,3,5.64
9,16,101,30,30,0,3,5.623762376237623
10,15,100,30,30,0,2,5.69
11,15,101,30,30,0,2,5.534653465346534
12,15,100,30,30,0,2,5.7
16,14,100,30,30,0,2,5.95
2,17,100,30,30,0,2,5.76
13,14,100,30,30,0,3,5.89
3,19,101,30,30,0,2,5.514851485148514
17,15,101,30,30,0,3,5.633663366336633
4,20,93,30,30,-7,4,6.021505376344086
14,17,104,31,31,0,2,5.5673076923076925
18,14,100,30,30,0,1,5.76
19,13,101,30,30,0,2,5.673267326732673
0,18,101,30,30,0,1,5.762376237623762
15,19,101,30,30,0,2,5.554455445544554
1,19,100,30,30,0,2,5.9
5,16,107,30,30,7,2,5.747663551401869
5,17,107,32,32,0,2,5.785046728971962
6,16,101,30,30,0,2,5.752475247524752
7,17,101,30,30,0,3,5.821782178217822
8,16,100,30,30,0,3,5.83
9,17,101,30,30,0,2,5.4950495049504955
10,16,100,30,30,0,2,5.57
11,16,101,30,30,0,2,5.554455445544554
12,16,100,30,30,0,2,5.51
16,15,100,30,30,0,2,5.69
2,18,100,30,30,0,2,5.43
13,15,100,30,30,0,3,5.64
3,20,94,30,30,-7,2,5.659574468085107
17,16,101,30,30,0,2,5.96039603960396
17,17,101,30,30,0,2,5.910891089108911
4,21,101,27,28,7,2,5.792079207920792
14,18,104,31,31,0,2,5.528846153846154
18,15,100,30,30,0,2,5.83
19,14,101,30,30,0,2,5.5049504950495045
0,19,101,30,30,0,1,5.871287128712871
15,20,94,30,30,-7,3,5.861702127659575
1,20,93,30,30,-7,2,5.860215053763441
5,18,107,32,32,0,2,5.738317757009346
6,17,101,30,30,0,2,5.475247524752476
7,18,101,30,30,0,3,5.96039603960396
7,19,101,30,30,0,3,5.782178217821782
8,17,100,30,30,0,2,5.63
9,18,101,30,30,0,2,5.237623762376238
10,17,100,30,30,0,2,5.76
11,17,101,30,30,0,2,5.633663366336633
12,17,100,30,30,0,2,5.31
16,16,107,30,30,7,2,5.607476635514018
2,19,107,30,30,7,2,5.158878504672897
13,16,100,30,30,0,1,5.52
3,21,94,28,28,0,2,5.75531914893617
17,18,101,30,30,0,2,5.782178217821782
4,22,101,30,30,0,2,5.821782178217822
14,19,104,31,31,0,2,5.548076923076923
18,16,100,30,30,0,2,5.68
19,15,101,30,30,0,2,5.574257425742574
0,20,94,30,30,-7,3,5.659574468085107
15,21,94,28,28,0,3,5.404255319148936
1,21,94,27,28,0,3,6.138297872340425
5,19,107,32,32,0,2,5.850467289719626
6,18,101,30,30,0,2,5.524752475247524
7,20,94,30,30,-7,3,5.946808510638298
8,18,100,30,30,0,2,5.47
9,19,101,30,30,0,2,5.376237623762377
10,18,100,30,30,0,2,5.51
11,18,101,30,30,0,2,5.623762376237623
12,18,100,30,30,0,2,5.38
16,17,107,32,32,0,2,5.579439252336448
2,20,99,32,32,-8,2,5.818181818181818
13,17,100,30,30,0,1,5.37
13,18,100,30,30,0,2,5.49
3,22,94,28,28,0,2,5.797872340425532
17,19,101,30,30,0,3,5.871287128712871
4,23,101,30,30,0,2,5.811881188118812
14,20,97,31,31,-7,2,5.721649484536083
18,17,100,30,30,0,3,5.73
19,16,101,30,30,0,3,5.762376237623762
0,21,94,28,28,0,3,5.6063829787234045
15,22,101,28,28,7,2,5.554455445544554
1,22,101,28,28,7,3,5.96039603960396
5,20,99,32,32,-8,2,6.0606060606060606
6,19,109,30,30,8,1,5.477064220183486
7,21,94,28,28,0,3,6.031914893617022
8,19,107,30,30,7,2,5.429906542056075
9,20,94,30,30,-7,3,5.553191489361702
10,19,107,30,30,7,2,5.514018691588785
11,19,101,30,30,0,2,5.465346534653466
12,19,100,30,30,0,2,5.38
16,18,107,32,32,0,2,5.700934579439252
2,21,100,29,30,0,3,5.48
13,19,100,30,30,0,2,5.47
3,23,102,28,28,8,2,5.362745098039215
17,20,94,30,30,-7,3,5.9361702127659575
4,24,101,30,30,0,2,5.742574257425742
14,21,97,29,29,0,2,5.835051546391752
18,18,107,30,30,7,3,5.261682242990654
19,17,101,30,30,0,2,5.871287128712871
0,22,94,28,28,0,2,5.627659574468085
15,23,101,30,30,0,2,5.297029702970297
1,23,101,30,30,0,3,5.7227722772277225
5,21,100,29,30,0,3,6.05
6,20,102,32,33,-8,2,5.578431372549019
6,21,103,30,31,0,3,5.572815533980583
7,22,102,28,28,8,2,5.696078431372549
8,20,99,32,32,-8,3,5.717171717171717
9,21,102,28,28,8,2,5.401960784313726
10,20,99,32,32,-8,2,5.909090909090909
11,20,102,30,30,1,2,5.352941176470588
12,20,100,30,30,0,3,5.54
16,19,107,32,32,0,2,5.644859813084112
16,20,99,32,32,-8,2,5.94949494949495
2,22,100,30,30,0,3,5.34
13,20,100,30,30,0,2,5.54
3,24,103,30,31,0,2,5.524271844660194
17,21,102,28,28,8,2,5.8431372549019605
4,25,101,30,30,0,2,5.534653465346534
14,22,104,29,29,7,1,5.4326923076923075
18,19,107,32,32,0,2,5.383177570093458
19,18,101,30,30,0,2,5.910891089108911
0,23,94,28,28,0,3,5.691489361702128
15,24,101,30,30,0,2,5.425742574257426
15,25,101,30,30,0,2,5.485148514851486
1,24,101,30,30,0,3,5.782178217821782
5,22,100,30,30,0,3,5.56
6,22,104,30,31,0,3,5.6826923076923075
7,23,103,30,31,0,3,5.844660194174757
8,21,100,29,30,0,3,5.66
9,22,103,30,31,0,3,5.388349514563107
10,21,100,29,30,0,2,5.7
10,22,100,30,30,0,2,5.63
11,21,103,30,31,0,2,5.514563106796117
12,21,100,30,30,0,3,5.47
16,21,100,29,30,0,2,6.01
2,23,100,30,30,0,2,5.63
13,21,100,30,30,0,2,5.5
3,25,104,30,31,0,2,5.644230769230769
3,26,104,31,31,0,3,5.701923076923077
3,27,104,31,31,0,3,5.8173076923076925
17,22,103,30,31,0,2,5.728155339805825
4,26,101,30,30,0,3,5.584158415841584
14,23,104,31,31,0,1,5.375
18,20,99,32,32,-8,2,5.656565656565657
19,19,109,30,30,8,3,5.834862385321101
0,24,94,28,28,0,3,5.840425531914893
15,26,101,30,30,0,2,5.524752475247524
1,25,101,30,30,0,1,5.475247524752476
1,26,101,30,30,0,2,5.475247524752476
5,23,100,30,30,0,2,5.58
6,23,104,31,31,0,2,5.548076923076923
7,24,104,30,31,0,3,6.028846153846154
8,22,100,30,30,0,2,5.7
9,23,104,30,31,0,2,5.375
10,23,100,30,30,0,2,5.87
11,22,104,30,31,0,2,5.5673076923076925
12,22,100,30,30,0,2,5.38
16,22,100,30,30,0,2,5.85
2,24,100,30,30,0,2,5.46
13,22,100,30,30,0,2,5.71
3,28,104,31,31,0,3,5.596153846153846
3,29,104,31,31,0,3,5.461538461538462
3,30,97,31,31,-7,3,5.628865979381444
17,23,104,30,31,0,2,5.730769230769231
4,27,108,30,30,7,3,5.638888888888889
14,24,104,31,31,0,2,5.4326923076923075
18,21,100,29,30,0,2,5.69
19,20,102,32,33,-8,3,5.6568627450980395
0,25,102,28,28,8,2,5.784313725490196
15,27,101,30,30,0,2,5.4950495049504955
1,27,101,30,30,0,2,5.415841584158416
5,24,100,30,30,0,2,5.72
6,24,104,31,31,0,2,5.5
6,25,104,31,31,0,2,5.451923076923077
7,25,104,31,31,0,3,5.903846153846154
8,23,100,30,30,0,3,5.87
9,24,104,31,31,0,2,5.519230769230769
10,24,100,30,30,0,2,5.69
11,23,104,31,31,0,2,5.6826923076923075
12,23,100,30,30,0,2,5.59
16,23,100,30,30,0,3,5.82
2,25,100,30,30,0,3,5.53
13,23,100,30,30,0,3,5.83
3,31,97,29,29,0,3,5.855670103092783
17,24,104,31,31,0,3,5.846153846153846
4,28,108,32,32,0,2,5.824074074074074
14,25,104,31,31,0,2,5.548076923076923
18,22,100,30,30,0,2,5.56
19,21,103,30,31,0,2,5.631067961165049
0,26,103,30,31,0,3,5.796116504854369
15,28,101,30,30,0,2,5.485148514851486
1,28,101,30,30,0,2,5.415841584158416
5,25,100,30,30,0,3,5.6
6,26,104,31,31,0,2,5.538461538461538
6,27,104,31,31,0,3,5.490384615384615
7,26,104,31,31,0,3,5.855769230769231
8,24,100,30,30,0,2,5.72
9,25,104,31,31,0,2,5.4423076923076925
10,25,100,30,30,0,2,5.7
11,24,104,31,31,0,2,5.471153846153846
12,24,100,30,30,0,3,5.38
16,24,100,30,30,0,2,5.75
2,26,100,30,30,0,3,5.82
13,24,100,30,30,0,3,5.63
3,32,97,29,29,0,3,5.927835051546392
17,25,104,31,31,0,3,6.019230769230769
4,29,108,32,32,0,2,5.768518518518518
14,26,104,31,31,0,2,5.8173076923076925
18,23,100,30,30,0,2,5.53
19,22,104,30,31,0,2,5.596153846153846
0,27,104,30,31,0,2,5.673076923076923
15,29,101,30,30,0,2,5.455445544554456
1,29,101,30,30,0,3,5.326732673267327
5,26,100,30,30,0,3,5.45
6,28,104,31,31,0,3,5.5576923076923075
7,27,104,31,31,0,2,5.711538461538462
8,25,100,30,30,0,2,5.51
9,26,104,31,31,0,2,5.3173076923076925
10,26,100,30,30,0,2,5.32
11,25,104,31,31,0,2,5.451923076923077
12,25,100,30,30,0,2,5.38
16,25,100,30,30,0,2,5.76
2,27,100,30,30,0,3,5.66
13,25,100,30,30,0,2,6.13
3,33,97,29,29,0,3,5.969072164948454
17,26,104,31,31,0,2,5.8173076923076925
4,30,100,32,32,-8,3,5.89
14,27,104,31,31,0,3,5.625
18,24,100,30,30,0,2,5.54
19,23,104,31,31,0,1,5.240384615384615
0,28,104,31,31,0,2,5.740384615384615
15,30,94,30,30,-7,2,5.48936170212766
1,30,94,30,30,-7,3,5.542553191489362
5,27,108,30,30,8,2,5.425925925925926
6,29,104,31,31,0,3,5.5673076923076925
6,30,97,31,31,-7,3,5.731958762886598
7,28,111,31,31,7,2,5.927927927927928
8,26,100,30,30,0,2,5.49
9,27,104,31,31,0,2,5.4423076923076925
9,28,104,31,31,0,2,5.355769230769231
9,29,104,31,31,0,2,5.288461538461538
10,27,100,30,30,0,3,5.38
11,26,104,31,31,0,2,5.3173076923076925
12,26,100,30,30,0,2,5.62
16,26,107,30,30,7,2,5.411214953271028
2,28,107,30,30,7,3,5.5327102803738315
13,26,100,30,30,0,2,6.11
3,34,97,29,29,0,3,6.061855670103093
17,27,104,31,31,0,3,5.759615384615385
17,28,104,31,31,0,3,6.086538461538462
17,29,104,31,31,0,3,5.663461538461538
4,31,100,30,30,0,3,5.91
14,28,104,31,31,0,2,5.644230769230769
18,25,100,30,30,0,2,5.7
19,24,104,31,31,0,1,5.394230769230769
0,29,104,31,31,0,2,5.711538461538462
15,31,94,28,28,0,2,5.4361702127659575
1,31,94,28,28,0,3,5.4361702127659575
5,28,108,32,32,0,2,5.592592592592593
6,31,97,29,29,0,2,5.515463917525773
7,29,111,33,33,0,3,6.135135135135135
8,27,100,30,30,0,2,5.49
9,30,97,31,31,-7,2,5.443298969072165
10,28,107,30,30,7,2,5.345794392523365
11,27,104,31,31,0,2,5.461538461538462
12,27,100,30,30,0,2,5.55
16,27,107,32,32,0,2,5.364485981308412
2,29,107,32,32,0,3,5.542056074766355
13,27,100,30,30,0,2,5.77
3,35,97,29,29,0,3,5.855670103092783
17,30,97,31,31,-7,3,5.814432989690721
4,32,100,30,30,0,3,5.97
14,29,104,31,31,0,2,5.576923076923077
18,26,107,30,30,7,2,5.654205607476635
19,25,104,31,31,0,1,5.394230769230769
0,30,97,31,31,-7,3,5.649484536082475
15,32,94,28,28,0,2,5.446808510638298
1,32,101,28,28,7,3,5.198019801980198
5,29,108,32,32,0,2,5.388888888888889
6,32,97,29,29,0,2,5.268041237113402
7,30,103,33,33,-8,4,6.203883495145631
8,28,108,30,30,8,2,5.361111111111111
9,31,97,29,29,0,2,5.22680412371134
10,29,107,32,32,0,3,5.579439252336448
11,28,104,31,31,0,2,5.326923076923077
12,28,100,30,30,0,2,5.72
16,28,107,32,32,0,2,5.420560747663552
2,30,99,32,32,-8,3,5.5353535353535355
13,28,100,30,30,0,2,5.95
3,36,105,29,29,8,3,5.619047619047619
17,31,97,29,29,0,3,5.896907216494846
17,32,97,29,29,0,3,5.845360824742268
4,33,100,30,30,0,3,5.89
14,30,97,31,31,-7,2,5.721649484536083
18,27,107,32,32,0,2,5.663551401869159
19,26,104,31,31,0,2,5.298076923076923
0,31,97,29,29,0,2,5.783505154639175
15,33,101,28,28,7,2,5.396039603960396
1,33,101,30,30,0,3,5.267326732673268
5,30,100,32,32,-8,3,5.73
5,31,100,30,30,0,3,5.68
6,33,105,29,29,8,2,5.314285714285714
7,31,104,30,31,0,4,6.134615384615385
8,29,108,32,32,0,2,5.574074074074074
9,32,97,29,29,0,3,5.309278350515464
9,33,97,29,29,0,3,5.309278350515464
10,30,99,32,32,-8,3,5.707070707070707
11,29,112,31,31,8,1,5.1875
12,29,100,30,30,0,2,5.35
16,29,107,32,32,0,2,5.411214953271028
2,31,100,29,30,0,3,5.56
13,29,100,30,30,0,2,5.5
3,37,105,31,31,0,3,5.533333333333333
17,33,97,29,29,0,2,5.639175257731959
4,34,100,30,30,0,2,5.92
14,31,97,29,29,0,1,5.804123711340206
14,32,97,29,29,0,3,5.835051546391752
18,28,107,32,32,0,2,5.691588785046729
18,29,107,32,32,0,2,5.579439252336448
18,30,99,32,32,-8,3,5.717171717171717
19,27,112,31,31,8,2,5.160714285714286
0,32,97,29,29,0,2,5.484536082474227
15,34,101,30,30,0,2,5.415841584158416
1,34,101,30,30,0,2,5.6138613861386135
5,32,100,30,30,0,3,5.64
6,34,105,31,31,0,2,5.438095238095238
7,32,104,31,31,0,3,5.75
8,30,100,32,32,-8,3,5.59
9,34,105,29,29,8,2,5.295238095238095
10,31,100,29,30,0,2,6.02
11,30,105,33,34,-8,3,5.619047619047619
12,30,101,30,30,1,1,5.297029702970297
16,30,99,32,32,-8,3,5.626262626262626
2,32,100,30,30,0,2,5.72
13,30,100,30,30,0,2,5.78
3,38,105,31,31,0,3,5.438095238095238
17,34,105,29,29,8,2,5.238095238095238
4,35,100,30,30,0,2,5.71
14,33,104,29,29,7,2,5.653846153846154
18,31,100,29,30,0,3,5.8
18,32,100,30,30,0,3,5.47
19,28,113,33,34,0,2,5.3628318584070795
0,33,97,29,29,0,2,5.793814432989691
0,34,97,29,29,0,2,5.587628865979381
15,35,101,30,30,0,3,5.207920792079208
1,35,101,30,30,0,2,5.663366336633663
5,33,100,30,30,0,3,5.69
6,35,105,31,31,0,2,5.542857142857143
7,33,104,31,31,0,3,5.711538461538462
8,31,100,30,30,0,3,5.62
9,35,105,31,31,0,2,5.40952380952381
9,36,105,31,31,0,3,5.6761904761904765
10,32,100,30,30,0,2,5.97
11,31,105,31,31,0,3,5.485714285714286
12,31,101,30,30,0,1,5.396039603960396
16,31,100,29,30,0,2,5.66
2,33,100,30,30,0,3,5.49
13,31,100,30,30,0,2,5.67
3,39,105,31,31,0,3,5.8
17,35,105,31,31,0,2,5.285714285714286
4,36,100,30,30,0,2,5.41
14,34,104,31,31,0,2,5.711538461538462
18,33,100,30,30,0,3,5.57
19,29,114,33,34,0,2,5.333333333333333
