islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
0,0,100,N/A,N/A,N/A,N/A,N/A
0,1,100,30,30,0,4,7.81
0,2,100,30,30,0,4,7.42
0,3,100,30,30,0,4,6.92
0,4,100,30,30,0,4,6.85
0,5,100,30,30,0,4,6.61
0,6,100,30,30,0,3,6.41
0,7,100,30,30,0,3,6.11
0,8,100,30,30,0,3,6.15
0,9,100,30,30,0,3,5.97
0,10,93,30,30,-7,3,6.247311827956989
0,11,101,27,28,7,3,6.0
0,12,101,30,30,0,3,5.910891089108911
0,13,101,30,30,0,3,5.633663366336633
0,14,101,30,30,0,2,5.544554455445544
0,15,101,30,30,0,3,5.524752475247524
0,16,101,30,30,0,2,5.584158415841584
0,17,101,30,30,0,3,5.693069306930693
0,18,101,30,30,0,3,5.663366336633663
0,19,101,30,30,0,2,5.524752475247524
0,20,94,30,30,-7,3,5.76595744680851
0,21,94,28,28,0,2,5.5
0,22,101,28,28,7,2,5.544554455445544
0,23,101,30,30,0,2,5.5049504950495045
0,24,101,30,30,0,3,5.485148514851486
0,25,101,30,30,0,3,5.3861386138613865
0,26,101,30,30,0,3,5.455445544554456
0,27,101,30,30,0,2,5.435643564356436
0,28,101,30,30,0,2,5.435643564356436
0,29,101,30,30,0,2,5.702970297029703
0,30,101,30,30,0,2,5.603960396039604
0,31,101,30,30,0,2,5.524752475247524
0,32,101,30,30,0,2,5.554455445544554
0,33,101,30,30,0,2,5.693069306930693
0,34,101,30,30,0,2,5.455445544554456
0,35,101,30,30,0,2,5.425742574257426
0,36,101,30,30,0,2,5.257425742574258
0,37,101,30,30,0,2,5.603960396039604
0,38,101,30,30,0,2,5.455445544554456
0,39,101,30,30,0,2,5.366336633663367
0,40,101,30,30,0,2,5.4950495049504955
0,41,101,30,30,0,2,5.465346534653466
0,42,101,30,30,0,2,5.693069306930693
0,43,101,30,30,0,3,5.455445544554456
0,44,101,30,30,0,3,5.534653465346534
0,45,101,30,30,0,2,5.465346534653466
0,46,101,30,30,0,2,5.475247524752476
0,47,101,30,30,0,3,5.297029702970297
0,48,101,30,30,0,3,5.6138613861386135
0,49,101,30,30,0,3,5.633663366336633
0,50,101,30,30,0,2,5.455445544554456
0,51,101,30,30,0,2,5.099009900990099
0,52,101,30,30,0,2,5.02970297029703
0,53,101,30,30,0,3,5.306930693069307
