islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
4,88,1010,303,303,0,96,89.18712871287129
1,80,968,312,312,-73,95,88.80785123966942
3,82,991,297,297,0,96,88.31584258324925
3,83,991,297,297,0,96,88.48637739656913
0,89,1000,300,300,0,96,89.596
2,84,1021,284,284,73,96,88.66405484818804
4,89,1010,303,303,0,96,89.3940594059406
1,81,968,290,290,0,96,88.83780991735537
3,84,991,297,297,0,97,88.63874873864783
0,90,930,300,300,-70,96,89.45483870967742
2,85,1021,306,306,0,96,88.91870714985309
4,90,939,303,303,-71,95,89.38551650692226
1,82,1038,290,290,70,96,89.22350674373796
3,85,991,297,297,0,97,88.76387487386478
0,91,1001,279,279,71,96,89.6923076923077
2,86,1021,306,306,0,96,88.9951028403526
2,87,1021,306,306,0,96,89.21449559255632
4,91,938,282,281,0,95,89.47014925373135
1,83,1038,311,311,0,97,89.28034682080924
3,86,991,297,297,0,97,88.90817356205852
0,92,1001,300,300,0,97,89.74425574425574
2,88,1021,306,306,0,97,89.3232125367287
2,89,1021,306,306,0,97,89.41332027424095
4,92,938,281,281,0,95,89.50639658848614
1,84,1038,311,311,0,96,89.35934489402698
3,87,991,297,297,0,97,89.01816347124117
0,93,1001,300,300,0,97,89.8021978021978
2,90,949,306,306,-72,96,89.38672286617492
4,93,938,281,281,0,96,89.55756929637526
1,85,1038,311,311,0,96,89.57418111753371
3,88,1063,297,297,72,98,89.4299153339605
0,94,1001,300,300,0,97,89.87212787212788
2,91,948,285,284,0,96,89.38818565400844
4,94,938,281,281,0,96,89.56076759061834
1,86,1038,311,311,0,96,89.57610789980733
3,89,1063,319,319,0,98,89.58513640639698
0,95,1001,300,300,0,97,89.8891108891109
2,92,948,284,284,0,95,89.36075949367088
4,95,938,281,281,0,96,89.62366737739872
1,87,1038,311,311,0,97,89.63680154142583
3,90,989,319,319,-74,95,89.3953488372093
0,96,1001,300,300,0,97,89.9010989010989
2,93,948,284,284,0,96,89.37763713080169
4,96,1012,281,281,74,98,89.95553359683794
1,88,1038,311,311,0,95,89.6840077071291
3,91,988,297,296,0,95,89.31781376518218
