islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
2,38,1000,300,300,0,3,8.421
4,39,1000,300,300,0,3,8.309
1,39,1000,300,300,0,3,8.208
3,42,1000,300,300,0,3,8.304
0,42,1000,300,300,0,3,8.302
0,43,1000,300,300,0,3,8.303
0,44,1000,300,300,0,3,8.217
2,39,1000,300,300,0,4,8.454
4,40,1000,300,300,0,3,8.3
1,40,1000,300,300,0,2,8.234
3,43,1000,300,300,0,3,8.319
0,45,1000,300,300,0,3,8.213
2,40,1000,300,300,0,4,8.31
4,41,1000,300,300,0,3,8.276
1,41,1000,300,300,0,2,8.26
3,44,1000,300,300,0,3,8.299
0,46,1000,300,300,0,3,8.211
2,41,1000,300,300,0,3,8.304
4,42,1000,300,300,0,3,8.354
1,42,1000,300,300,0,2,8.351
3,45,1000,300,300,0,3,8.356
0,47,1000,300,300,0,3,8.446
2,42,1000,300,300,0,3,8.362
4,43,1000,300,300,0,3,8.338
1,43,1000,300,300,0,3,8.312
3,46,1000,300,300,0,3,8.371
0,48,1000,300,300,0,2,8.391
0,49,1000,300,300,0,2,8.394
2,43,1000,300,300,0,3,8.358
2,44,1000,300,300,0,3,8.289
4,44,1000,300,300,0,3,8.322
1,44,1000,300,300,0,3,8.375
3,47,1000,300,300,0,3,8.391
0,50,1000,300,300,0,3,8.355
2,45,1000,300,300,0,2,8.259
2,46,1000,300,300,0,3,8.373
4,45,1000,300,300,0,2,8.231
4,46,1000,300,300,0,3,8.248
1,45,1000,300,300,0,3,8.433
3,48,1000,300,300,0,3,8.363
0,51,1000,300,300,0,3,8.342
2,47,1000,300,300,0,3,8.358
4,47,1000,300,300,0,3,8.274
4,48,1000,300,300,0,3,8.28
1,46,1000,300,300,0,3,8.34
3,49,1000,300,300,0,3,8.395
0,52,1000,300,300,0,3,8.321
2,48,1000,300,300,0,3,8.353
4,49,1000,300,300,0,3,8.271
1,47,1000,300,300,0,3,8.271
3,50,1000,300,300,0,3,8.425
0,53,1000,300,300,0,3,8.287
2,49,1000,300,300,0,3,8.362
4,50,1000,300,300,0,3,8.226
1,48,1000,300,300,0,3,8.212
3,51,1000,300,300,0,2,8.357
0,54,1000,300,300,0,4,8.323
2,50,1000,300,300,0,3,8.324
4,51,1000,300,300,0,3,8.212
1,49,1000,300,300,0,3,8.222
3,52,1000,300,300,0,2,8.348
0,55,1000,300,300,0,3,8.273
2,51,1000,300,300,0,3,8.195
4,52,1000,300,300,0,3,8.302
1,50,1000,300,300,0,3,8.152
3,53,1000,300,300,0,2,8.328
0,56,1000,300,300,0,3,8.247
2,52,1000,300,300,0,3,8.256
4,53,1000,300,300,0,3,8.246
1,51,1000,300,300,0,3,8.199
3,54,1000,300,300,0,3,8.352
0,57,1000,300,300,0,3,8.392
2,53,1000,300,300,0,3,8.26
4,54,1000,300,300,0,3,8.273
1,52,1000,300,300,0,3,8.169
3,55,1000,300,300,0,3,8.225
0,58,1000,300,300,0,3,8.262
2,54,1000,300,300,0,3,8.303
4,55,1000,300,300,0,3,8.357
1,53,1000,300,300,0,3,8.194
3,56,1000,300,300,0,3,8.354
0,59,1000,300,300,0,3,8.276
2,55,1000,300,300,0,3,8.323
4,56,1000,300,300,0,3,8.467
1,54,1000,300,300,0,3,8.206
3,57,1000,300,300,0,3,8.312
3,58,1000,300,300,0,3,8.269
0,60,1000,300,300,0,3,8.226
0,61,1000,300,300,0,3,8.275
2,56,1000,300,300,0,3,8.368
4,57,1000,300,300,0,3,8.41
4,58,1000,300,300,0,3,8.374
1,55,1000,300,300,0,3,8.241
3,59,1000,300,300,0,2,8.296
0,62,1000,300,300,0,3,8.232
0,63,1000,300,300,0,3,8.132
2,57,1000,300,300,0,3,8.28
4,59,1000,300,300,0,3,8.269
4,60,1000,300,300,0,3,8.359
1,56,1000,300,300,0,3,8.307
3,60,1000,300,300,0,3,8.276
3,61,1000,300,300,0,3,8.301
0,64,1000,300,300,0,3,8.142
2,58,1000,300,300,0,3,8.386
4,61,1000,300,300,0,3,8.338
1,57,1000,300,300,0,3,8.352
3,62,1000,300,300,0,3,8.254
0,65,1000,300,300,0,3,8.141
0,66,1000,300,300,0,3,8.151
2,59,1000,300,300,0,3,8.364
2,60,1000,300,300,0,3,8.25
4,62,1000,300,300,0,3,8.297
1,58,1000,300,300,0,2,8.272
1,59,1000,300,300,0,3,8.222
3,63,1000,300,300,0,3,8.28
0,67,1000,300,300,0,3,8.259
2,61,1000,300,300,0,3,8.308
4,63,1000,300,300,0,4,8.271
1,60,1000,300,300,0,3,8.271
3,64,1000,300,300,0,3,8.264
0,68,1000,300,300,0,3,8.227
2,62,1000,300,300,0,3,8.227
4,64,1000,300,300,0,3,8.329
1,61,1000,300,300,0,3,8.304
3,65,1000,300,300,0,3,8.273
0,69,1000,300,300,0,3,8.305
2,63,1000,300,300,0,3,8.264
4,65,1000,300,300,0,3,8.337
1,62,1000,300,300,0,3,8.315
3,66,1000,300,300,0,4,8.33
0,70,1000,300,300,0,3,8.326
2,64,1000,300,300,0,4,8.413
4,66,1000,300,300,0,3,8.336
1,63,1000,300,300,0,3,8.257
3,67,1000,300,300,0,4,8.379
0,71,1000,300,300,0,3,8.357
2,65,1000,300,300,0,4,8.33
4,67,1000,300,300,0,3,8.238
1,64,1000,300,300,0,3,8.325
3,68,1000,300,300,0,3,8.37
3,69,1000,300,300,0,3,8.249
0,72,1000,300,300,0,3,8.328
2,66,1000,300,300,0,3,8.358
4,68,1000,300,300,0,2,8.191
1,65,1000,300,300,0,3,8.32
3,70,1000,300,300,0,4,8.225
0,73,1000,300,300,0,3,8.337
2,67,1000,300,300,0,3,8.176
4,69,1000,300,300,0,2,8.258
4,70,1000,300,300,0,3,8.233
1,66,1000,300,300,0,4,8.309
3,71,1000,300,300,0,4,8.29
0,74,1000,300,300,0,2,8.283
2,68,1000,300,300,0,3,8.188
4,71,1000,300,300,0,3,8.3
1,67,1000,300,300,0,3,8.415
3,72,1000,300,300,0,3,8.316
0,75,1000,300,300,0,2,8.2
2,69,1000,300,300,0,3,8.182
4,72,1000,300,300,0,3,8.276
1,68,1000,300,300,0,3,8.338
1,69,1000,300,300,0,3,8.421
3,73,1000,300,300,0,3,8.286
0,76,1000,300,300,0,3,8.204
2,70,1000,300,300,0,3,8.249
4,73,1000,300,300,0,3,8.244
4,74,1000,300,300,0,3,8.324
1,70,1000,300,300,0,3,8.382
3,74,1000,300,300,0,3,8.292
0,77,1000,300,300,0,3,8.191
2,71,1000,300,300,0,3,8.224
4,75,1000,300,300,0,3,8.297
1,71,1000,300,300,0,3,8.317
3,75,1000,300,300,0,3,8.204
0,78,1000,300,300,0,3,8.164
2,72,1000,300,300,0,3,8.238
4,76,1000,300,300,0,3,8.353
1,72,1000,300,300,0,3,8.352
3,76,1000,300,300,0,2,8.19
0,79,1000,300,300,0,2,8.181
2,73,1000,300,300,0,3,8.186
4,77,1000,300,300,0,3,8.37
1,73,1000,300,300,0,3,8.275
3,77,1000,300,300,0,3,8.264
3,78,1000,300,300,0,3,8.205
0,80,1000,300,300,0,2,8.185
2,74,1000,300,300,0,3,8.161
