islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
2,29,100,30,30,0,2,5.46
3,28,100,30,30,0,2,5.52
4,30,93,30,30,-7,3,6.10752688172043
0,32,98,29,29,0,2,5.591836734693878
1,33,94,28,28,0,3,5.829787234042553
2,30,93,30,30,-7,3,5.591397849462366
3,29,100,30,30,0,2,5.33
4,31,94,27,28,0,3,6.191489361702128
0,33,98,29,29,0,3,5.836734693877551
1,34,94,28,28,0,3,5.819148936170213
2,31,94,27,28,0,3,5.48936170212766
3,30,93,30,30,-7,2,5.473118279569892
4,32,94,28,28,0,3,6.25531914893617
0,34,105,29,29,7,3,5.533333333333333
1,35,101,28,28,7,3,5.465346534653466
2,32,101,28,28,7,2,5.653465346534653
3,31,101,27,28,7,3,5.455445544554456
4,33,101,28,28,7,3,6.0594059405940595
4,34,101,30,30,0,3,5.9504950495049505
0,35,105,31,31,0,3,5.514285714285714
1,36,101,30,30,0,3,5.584158415841584
2,33,101,30,30,0,3,5.633663366336633
3,32,101,30,30,0,3,5.396039603960396
4,35,101,30,30,0,2,5.861386138613861
4,36,101,30,30,0,2,6.03960396039604
0,36,105,31,31,0,2,5.533333333333333
1,37,101,30,30,0,3,5.673267326732673
2,34,101,30,30,0,3,5.584158415841584
2,35,101,30,30,0,2,5.841584158415841
3,33,101,30,30,0,3,5.425742574257426
4,37,101,30,30,0,2,6.247524752475248
0,37,105,31,31,0,2,5.6761904761904765
1,38,101,30,30,0,2,5.653465346534653
2,36,101,30,30,0,2,5.683168316831683
3,34,101,30,30,0,3,5.326732673267327
4,38,101,30,30,0,1,5.782178217821782
0,38,105,31,31,0,2,5.542857142857143
1,39,101,30,30,0,2,5.851485148514851
2,37,101,30,30,0,2,5.653465346534653
3,35,101,30,30,0,3,5.475247524752476
4,39,101,30,30,0,1,5.792079207920792
0,39,105,31,31,0,2,5.619047619047619
1,40,94,30,30,-7,2,5.9361702127659575
2,38,108,30,30,7,2,5.5092592592592595
3,36,101,30,30,0,3,5.752475247524752
3,37,101,30,30,0,2,5.881188118811881
3,38,101,30,30,0,3,6.0
4,40,94,30,30,-7,2,5.680851063829787
0,40,105,31,31,0,2,5.476190476190476
1,41,101,28,28,7,2,5.891089108910891
2,39,108,32,32,0,3,5.592592592592593
3,39,101,30,30,0,3,5.900990099009901
4,41,94,28,28,0,2,5.627659574468085
0,41,105,31,31,0,2,5.476190476190476
1,42,101,30,30,0,2,5.900990099009901
2,40,100,32,32,-8,3,5.76
3,40,102,30,30,1,2,5.784313725490196
4,42,101,28,28,7,2,5.702970297029703
0,42,105,31,31,0,2,5.466666666666667
1,43,101,30,30,0,2,5.891089108910891
2,41,100,30,30,0,2,5.75
3,41,103,30,31,0,2,5.533980582524272
4,43,101,30,30,0,2,5.772277227722772
0,43,105,31,31,0,2,5.447619047619048
1,44,101,30,30,0,2,5.554455445544554
1,45,101,30,30,0,3,5.455445544554456
2,42,100,30,30,0,2,5.91
3,42,104,30,31,0,1,5.663461538461538
4,44,101,30,30,0,2,5.752475247524752
0,44,105,31,31,0,2,5.295238095238095
1,46,101,30,30,0,2,5.514851485148514
1,47,101,30,30,0,2,5.425742574257426
2,43,100,30,30,0,2,6.02
3,43,104,31,31,0,1,5.548076923076923
4,45,101,30,30,0,3,5.574257425742574
0,45,105,31,31,0,2,5.419047619047619
1,48,101,30,30,0,2,5.336633663366337
2,44,100,30,30,0,2,5.96
3,44,104,31,31,0,1,5.596153846153846
4,46,101,30,30,0,3,5.782178217821782
0,46,105,31,31,0,2,5.371428571428571
1,49,101,30,30,0,2,5.455445544554456
1,50,94,30,30,-7,3,5.723404255319149
2,45,107,30,30,7,2,5.644859813084112
2,46,107,32,32,0,2,5.869158878504673
3,45,104,31,31,0,3,5.5576923076923075
4,47,101,30,30,0,3,5.821782178217822
0,47,105,31,31,0,2,5.3238095238095235
1,51,94,28,28,0,2,5.553191489361702
2,47,107,32,32,0,2,5.88785046728972
2,48,107,32,32,0,2,5.906542056074766
3,46,104,31,31,0,2,5.730769230769231
4,48,101,30,30,0,3,5.97029702970297
0,48,105,31,31,0,2,5.447619047619048
1,52,94,28,28,0,2,5.404255319148936
2,49,107,32,32,0,2,5.728971962616822
3,47,104,31,31,0,2,5.519230769230769
4,49,101,30,30,0,2,5.99009900990099
0,49,105,31,31,0,2,5.3238095238095235
0,50,98,31,31,-7,3,5.836734693877551
1,53,101,28,28,7,2,4.910891089108911
2,50,99,32,32,-8,3,6.070707070707071
3,48,112,31,31,8,2,5.428571428571429
4,50,94,30,30,-7,3,5.840425531914893
0,51,105,29,29,7,2,5.438095238095238
1,54,101,30,30,0,2,5.138613861386139
2,51,100,29,30,0,3,5.9
2,52,100,30,30,0,3,5.67
3,49,113,33,34,0,2,5.380530973451328
4,51,94,28,28,0,3,5.723404255319149
0,52,105,31,31,0,2,5.40952380952381
1,55,101,30,30,0,2,5.0594059405940595
2,53,100,30,30,0,3,6.02
3,50,106,33,34,-8,3,5.886792452830188
4,52,94,28,28,0,3,5.797872340425532
0,53,105,31,31,0,3,5.438095238095238
1,56,101,30,30,0,2,5.198019801980198
2,54,100,30,30,0,1,5.91
3,51,107,31,32,0,3,5.785046728971962
3,52,107,32,32,0,3,5.700934579439252
4,53,102,28,28,8,2,5.686274509803922
4,54,103,30,31,0,2,6.058252427184466
0,54,105,31,31,0,3,5.514285714285714
1,57,101,30,30,0,2,5.336633663366337
1,58,101,30,30,0,3,5.227722772277228
2,55,100,30,30,0,2,5.97
3,53,107,32,32,0,2,5.728971962616822
4,55,104,30,31,0,2,5.778846153846154
0,55,105,31,31,0,3,5.438095238095238
1,59,101,30,30,0,2,5.396039603960396
2,56,100,30,30,0,2,5.72
3,54,107,32,32,0,2,5.579439252336448
4,56,104,31,31,0,2,5.701923076923077
0,56,105,31,31,0,1,5.4
1,60,94,30,30,-7,3,5.5638297872340425
2,57,107,30,30,7,2,5.383177570093458
3,55,107,32,32,0,2,5.682242990654205
4,57,104,31,31,0,2,5.625
0,57,105,31,31,0,1,5.419047619047619
1,61,94,28,28,0,3,5.4361702127659575
2,58,107,32,32,0,3,5.224299065420561
3,56,107,32,32,0,2,5.4392523364485985
4,58,104,31,31,0,3,5.990384615384615
0,58,105,31,31,0,1,5.20952380952381
1,62,94,28,28,0,1,5.26595744680851
2,59,107,32,32,0,3,5.252336448598131
3,57,107,32,32,0,2,5.514018691588785
3,58,107,32,32,0,2,5.644859813084112
4,59,104,31,31,0,3,5.769230769230769
0,59,105,31,31,0,2,5.219047619047619
1,63,94,28,28,0,2,5.1063829787234045
2,60,99,32,32,-8,2,5.585858585858586
3,59,115,32,32,8,2,5.269565217391304
4,60,97,31,31,-7,3,5.814432989690721
0,60,105,31,31,0,3,5.333333333333333
1,64,101,28,28,7,2,4.821782178217822
2,61,100,29,30,0,2,5.64
3,60,107,34,34,-8,3,5.542056074766355
4,61,105,29,29,8,2,5.733333333333333
0,61,105,31,31,0,2,5.133333333333334
1,65,101,30,30,0,2,4.9405940594059405
2,62,100,30,30,0,1,5.89
3,61,107,32,32,0,3,5.4672897196261685
3,62,107,32,32,0,2,5.429906542056075
3,63,107,32,32,0,2,5.429906542056075
4,62,105,31,31,0,2,5.8
0,62,105,31,31,0,2,5.228571428571429
1,66,101,30,30,0,2,4.673267326732673
1,67,101,30,30,0,2,5.0
2,63,100,30,30,0,1,5.55
3,64,107,32,32,0,2,5.803738317757009
4,63,105,31,31,0,2,5.647619047619048
0,63,105,31,31,0,2,5.114285714285714
1,68,101,30,30,0,2,5.079207920792079
2,64,100,30,30,0,1,5.82
3,65,107,32,32,0,2,5.4392523364485985
4,64,105,31,31,0,2,5.628571428571429
0,64,105,31,31,0,2,5.3238095238095235
1,69,101,30,30,0,3,5.326732673267327
2,65,100,30,30,0,1,5.72
3,66,107,32,32,0,2,5.429906542056075
4,65,105,31,31,0,2,5.504761904761905
0,65,105,31,31,0,2,5.333333333333333
1,70,94,30,30,-7,3,5.48936170212766
2,66,107,30,30,7,1,5.4766355140186915
3,67,107,32,32,0,2,5.728971962616822
4,66,105,31,31,0,2,5.761904761904762
0,66,105,31,31,0,2,5.466666666666667
1,71,94,28,28,0,3,5.5638297872340425
2,67,107,32,32,0,1,5.5514018691588785
3,68,107,32,32,0,2,5.635514018691588
4,67,105,31,31,0,2,5.542857142857143
0,67,105,31,31,0,2,5.304761904761905
1,72,94,28,28,0,3,5.8936170212765955
2,68,107,32,32,0,1,5.252336448598131
3,69,107,32,32,0,3,5.710280373831775
4,68,105,31,31,0,2,5.161904761904762
0,68,105,31,31,0,2,5.285714285714286
1,73,94,28,28,0,3,5.819148936170213
2,69,107,32,32,0,1,5.626168224299065
3,70,99,32,32,-8,3,6.121212121212121
4,69,113,31,31,8,2,5.070796460176991
0,69,105,31,31,0,2,5.190476190476191
1,74,94,28,28,0,1,5.691489361702128
2,70,99,32,32,-8,2,5.959595959595959
3,71,108,29,30,8,1,5.657407407407407
4,70,106,33,34,-8,3,5.443396226415095
0,70,106,31,31,1,2,5.330188679245283
0,71,107,31,32,0,2,5.392523364485982
1,75,101,28,28,7,2,5.415841584158416
2,71,100,29,30,0,2,5.98
3,72,108,32,32,0,2,5.444444444444445
3,73,108,32,32,0,3,5.2592592592592595
4,71,107,31,32,0,3,5.514018691588785
0,72,107,32,32,0,2,5.177570093457944
1,76,101,30,30,0,2,5.534653465346534
2,72,100,30,30,0,3,5.78
3,74,108,32,32,0,3,5.231481481481482
4,72,107,32,32,0,2,5.485981308411215
0,73,107,32,32,0,3,5.224299065420561
1,77,101,30,30,0,2,5.584158415841584
2,73,100,30,30,0,3,5.91
3,75,108,32,32,0,3,5.527777777777778
4,73,107,32,32,0,2,5.598130841121495
0,74,107,32,32,0,3,5.242990654205608
1,78,101,30,30,0,3,5.574257425742574
2,74,100,30,30,0,3,5.61
2,75,100,30,30,0,2,5.57
3,76,108,32,32,0,2,5.601851851851852
4,74,107,32,32,0,2,5.710280373831775
0,75,107,32,32,0,2,5.102803738317757
1,79,101,30,30,0,3,5.455445544554456
2,76,100,30,30,0,2,5.57
3,77,108,32,32,0,3,5.518518518518518
4,75,107,32,32,0,3,5.850467289719626
0,76,107,32,32,0,3,5.196261682242991
0,77,107,32,32,0,3,5.514018691588785
1,80,94,30,30,-7,2,5.712765957446808
2,77,107,30,30,7,2,5.607476635514018
2,78,107,32,32,0,3,5.233644859813084
2,79,107,32,32,0,2,5.177570093457944
3,78,108,32,32,0,2,5.324074074074074
4,76,107,32,32,0,3,5.785046728971962
0,78,107,32,32,0,2,5.233644859813084
1,81,94,28,28,0,2,5.797872340425532
2,80,99,32,32,-8,3,5.3232323232323235
3,79,116,32,32,8,3,5.241379310344827
4,77,107,32,32,0,2,5.775700934579439
0,79,107,32,32,0,3,5.242990654205608
1,82,94,28,28,0,2,5.702127659574468
2,81,100,29,30,0,3,5.58
3,80,109,34,35,-8,3,5.587155963302752
4,78,115,32,32,8,3,5.417391304347826
0,80,99,32,32,-8,3,5.656565656565657
1,83,102,28,28,8,2,5.392156862745098
2,82,100,30,30,0,3,5.44
3,81,110,32,33,0,2,5.790909090909091
4,79,115,34,34,0,3,5.573913043478261
0,81,100,29,30,0,3,5.78
1,84,103,30,31,0,3,5.407766990291262
2,83,100,30,30,0,2,5.68
3,82,110,33,33,0,2,5.663636363636364
4,80,107,34,34,-8,3,5.813084112149533
0,82,108,30,30,8,2,5.638888888888889
1,85,104,30,31,0,2,5.4326923076923075
2,84,100,30,30,0,2,5.47
3,83,110,33,33,0,2,5.5
3,84,110,33,33,0,1,5.445454545454545
4,81,107,32,32,0,2,5.626168224299065
0,83,108,32,32,0,2,5.333333333333333
1,86,104,31,31,0,2,5.163461538461538
2,85,100,30,30,0,2,5.59
3,85,110,33,33,0,1,5.7272727272727275
4,82,107,32,32,0,2,5.411214953271028
0,84,108,32,32,0,2,5.277777777777778
1,87,104,31,31,0,3,5.461538461538462
2,86,100,30,30,0,2,5.6
3,86,110,33,33,0,1,5.836363636363636
4,83,107,32,32,0,2,5.355140186915888
0,85,108,32,32,0,2,5.212962962962963
1,88,104,31,31,0,3,5.471153846153846
2,87,100,30,30,0,2,5.4
3,87,110,33,33,0,2,6.072727272727272
4,84,107,32,32,0,2,5.383177570093458
0,86,108,32,32,0,2,5.185185185185185
1,89,104,31,31,0,3,5.625
2,88,100,30,30,0,2,5.64
3,88,110,33,33,0,2,5.954545454545454
3,89,110,33,33,0,2,5.8545454545454545
4,85,107,32,32,0,2,5.280373831775701
0,87,108,32,32,0,2,5.185185185185185
1,90,97,31,31,-7,3,5.680412371134021
2,89,107,30,30,7,2,5.429906542056075
3,90,102,33,33,-8,3,5.813725490196078
4,86,115,32,32,8,2,5.434782608695652
0,88,108,32,32,0,2,5.25
1,91,97,29,29,0,3,5.762886597938144
1,92,97,29,29,0,3,5.711340206185567
2,90,99,32,32,-8,2,5.737373737373737
3,91,111,30,31,8,1,5.612612612612613
4,87,115,34,34,0,1,5.6
0,89,108,32,32,0,2,5.351851851851852
1,93,97,29,29,0,3,5.618556701030927
2,91,100,29,30,0,3,5.66
3,92,111,33,33,0,1,5.585585585585585
4,88,115,34,34,0,2,5.660869565217391
0,90,100,32,32,-8,3,5.45
1,94,105,29,29,8,2,5.561904761904762
2,92,100,30,30,0,3,5.86
3,93,111,33,33,0,2,5.45945945945946
4,89,115,34,34,0,2,5.7043478260869565
0,91,100,30,30,0,2,5.3
1,95,105,31,31,0,3,5.6761904761904765
2,93,100,30,30,0,3,5.69
3,94,111,33,33,0,3,5.693693693693693
4,90,107,34,34,-8,3,5.841121495327103
0,92,108,30,30,8,2,5.027777777777778
1,96,105,31,31,0,3,5.609523809523809
2,94,100,30,30,0,3,5.45
3,95,111,33,33,0,2,5.756756756756757
4,91,107,32,32,0,3,6.046728971962617
0,93,108,32,32,0,2,4.981481481481482
1,97,105,31,31,0,2,5.3428571428571425
2,95,100,30,30,0,2,5.86
3,96,111,33,33,0,2,5.621621621621622
3,97,111,33,33,0,2,5.7657657657657655
3,98,111,33,33,0,2,5.693693693693693
4,92,107,32,32,0,2,5.672897196261682
0,94,108,32,32,0,2,5.185185185185185
1,98,105,31,31,0,1,5.276190476190476
2,96,100,30,30,0,2,5.64
3,99,111,33,33,0,2,5.54954954954955
4,93,107,32,32,0,2,5.588785046728972
0,95,108,32,32,0,2,5.222222222222222
1,99,105,31,31,0,1,5.257142857142857
2,97,100,30,30,0,3,5.59
3,100,103,33,33,-8,3,5.815533980582524
4,94,115,32,32,8,2,5.556521739130435
0,96,108,32,32,0,2,5.407407407407407
1,100,98,31,31,-7,3,5.612244897959184
2,98,107,30,30,7,1,5.607476635514018
3,101,104,30,31,0,2,5.346153846153846
4,95,115,34,34,0,2,5.556521739130435
0,97,108,32,32,0,2,5.685185185185185
1,101,98,29,29,0,2,5.510204081632653
2,99,107,32,32,0,3,5.4672897196261685
3,102,104,31,31,0,2,5.509615384615385
4,96,115,34,34,0,2,5.721739130434782
0,98,108,32,32,0,2,5.648148148148148
1,102,98,29,29,0,2,5.3979591836734695
2,100,99,32,32,-8,2,5.484848484848484
3,103,112,31,31,8,2,5.401785714285714
4,97,115,34,34,0,1,5.504347826086956
0,99,108,32,32,0,2,5.37037037037037
1,103,98,29,29,0,2,5.3979591836734695
2,101,100,29,30,0,2,5.29
3,104,113,33,34,0,2,5.283185840707965
4,98,115,34,34,0,1,5.4
0,100,100,32,32,-8,3,5.69
1,104,106,29,29,8,1,5.179245283018868
2,102,100,30,30,0,2,5.33
3,105,114,33,34,0,2,5.12280701754386
4,99,115,34,34,0,1,5.3652173913043475
0,101,100,30,30,0,2,5.88
1,105,107,31,32,0,2,5.242990654205608
2,103,100,30,30,0,2,5.3
3,106,114,34,34,0,2,4.982456140350878
3,107,114,34,34,0,2,5.008771929824562
4,100,107,34,34,-8,2,5.514018691588785
0,102,108,30,30,8,1,5.703703703703703
1,106,107,32,32,0,3,5.4485981308411215
2,104,100,30,30,0,1,5.43
3,108,114,34,34,0,2,5.368421052631579
4,101,107,32,32,0,2,5.682242990654205
0,103,108,32,32,0,1,5.425925925925926
1,107,107,32,32,0,3,5.4485981308411215
2,105,100,30,30,0,3,5.85
3,109,114,34,34,0,2,5.350877192982456
4,102,107,32,32,0,3,5.813084112149533
0,104,108,32,32,0,1,5.333333333333333
1,108,107,32,32,0,2,5.289719626168225
2,106,100,30,30,0,3,5.61
3,110,106,34,34,-8,2,5.471698113207547
4,103,115,32,32,8,3,5.7043478260869565
0,105,108,32,32,0,3,5.712962962962963
1,109,107,32,32,0,2,5.271028037383178
2,107,100,30,30,0,3,5.63
2,108,100,30,30,0,3,5.71
3,111,107,31,32,0,2,5.5046728971962615
4,104,115,34,34,0,2,5.71304347826087
0,106,108,32,32,0,3,5.7592592592592595
1,110,99,32,32,-8,2,5.747474747474747
2,109,108,30,30,8,2,5.5
3,112,107,32,32,0,2,5.336448598130841
4,105,115,34,34,0,2,5.556521739130435
0,107,108,32,32,0,3,5.712962962962963
1,111,100,29,30,0,2,5.65
2,110,100,32,32,-8,2,5.98
3,113,115,32,32,8,2,5.3478260869565215
4,106,115,34,34,0,2,5.6347826086956525
0,108,108,32,32,0,2,5.611111111111111
1,112,100,30,30,0,2,5.7
2,111,100,30,30,0,3,5.91
2,112,100,30,30,0,3,5.71
3,114,115,34,34,0,2,5.48695652173913
4,107,115,34,34,0,2,5.730434782608696
0,109,108,32,32,0,2,5.555555555555555
0,110,100,32,32,-8,3,5.67
1,113,100,30,30,0,2,5.69
2,113,100,30,30,0,3,5.66
3,115,115,34,34,0,2,5.434782608695652
4,108,115,34,34,0,2,5.6695652173913045
0,111,100,30,30,0,2,5.54
1,114,100,30,30,0,2,5.78
2,114,100,30,30,0,3,5.87
3,116,115,34,34,0,1,5.452173913043478
4,109,115,34,34,0,2,5.739130434782608
0,112,100,30,30,0,2,5.64
1,115,100,30,30,0,2,5.8
2,115,100,30,30,0,2,5.89
3,117,115,34,34,0,1,5.156521739130435
4,110,107,34,34,-8,3,5.813084112149533
0,113,100,30,30,0,2,5.47
1,116,100,30,30,0,2,5.53
2,116,100,30,30,0,2,5.69
3,118,115,34,34,0,2,5.2956521739130435
4,111,107,32,32,0,3,5.869158878504673
0,114,108,30,30,8,2,5.537037037037037
1,117,108,30,30,8,2,5.564814814814815
2,117,100,30,30,0,2,5.78
3,119,115,34,34,0,1,5.3652173913043475
4,112,107,32,32,0,3,5.747663551401869
0,115,108,32,32,0,2,5.555555555555555
0,116,108,32,32,0,2,5.537037037037037
1,118,108,32,32,0,2,5.694444444444445
2,118,100,30,30,0,3,5.61
2,119,100,30,30,0,3,5.46
2,120,93,30,30,-7,3,5.408602150537634
3,120,114,34,34,-1,2,5.254385964912281
4,113,115,32,32,8,3,5.6173913043478265
0,117,108,32,32,0,2,5.2407407407407405
1,119,108,32,32,0,2,5.425925925925926
2,121,94,27,28,0,2,5.3936170212765955
3,121,114,34,34,0,2,5.368421052631579
4,114,115,34,34,0,2,5.756521739130434
0,118,108,32,32,0,2,5.453703703703703
1,120,100,32,32,-8,1,5.44
2,122,102,28,28,8,2,5.127450980392157
3,122,114,34,34,0,2,5.447368421052632
4,115,115,34,34,0,2,5.539130434782609
4,116,115,34,34,0,2,5.530434782608696
0,119,108,32,32,0,2,5.277777777777778
1,121,100,30,30,0,1,5.47
2,123,103,30,31,0,2,4.961165048543689
3,123,114,34,34,0,3,5.43859649122807
4,117,115,34,34,0,2,5.391304347826087
0,120,100,32,32,-8,1,5.61
1,122,108,30,30,8,2,5.361111111111111
2,124,104,30,31,0,2,5.365384615384615
3,124,114,34,34,0,3,5.526315789473684
4,118,115,34,34,0,2,5.2956521739130435
0,121,100,30,30,0,2,5.88
1,123,108,32,32,0,2,5.546296296296297
1,124,108,32,32,0,2,5.564814814814815
2,125,104,31,31,0,2,5.4423076923076925
3,125,114,34,34,0,2,5.447368421052632
4,119,115,34,34,0,2,5.28695652173913
0,122,100,30,30,0,2,5.62
1,125,108,32,32,0,2,5.37962962962963
2,126,104,31,31,0,2,5.1826923076923075
3,126,114,34,34,0,3,5.684210526315789
4,120,107,34,34,-8,3,5.364485981308412
0,123,108,30,30,8,2,5.62037037037037
1,126,108,32,32,0,2,5.444444444444445
2,127,104,31,31,0,2,5.346153846153846
2,128,104,31,31,0,2,5.326923076923077
3,127,114,34,34,0,3,5.605263157894737
4,121,107,32,32,0,3,5.4672897196261685
0,124,108,32,32,0,2,5.564814814814815
1,127,108,32,32,0,3,5.518518518518518
2,129,104,31,31,0,2,5.336538461538462
3,128,114,34,34,0,3,5.745614035087719
4,122,107,32,32,0,3,5.5514018691588785
0,125,108,32,32,0,2,5.444444444444445
1,128,108,32,32,0,2,5.574074074074074
2,130,97,31,31,-7,3,5.453608247422681
3,129,121,34,34,7,2,5.454545454545454
4,123,107,32,32,0,2,5.803738317757009
0,126,108,32,32,0,2,5.453703703703703
1,129,108,32,32,0,2,5.703703703703703
2,131,97,29,29,0,2,5.278350515463917
3,130,112,36,36,-9,3,5.589285714285714
4,124,116,32,32,9,2,5.594827586206897
0,127,108,32,32,0,2,5.203703703703703
1,130,100,32,32,-8,3,5.7
2,132,105,29,29,8,2,5.276190476190476
3,131,113,33,34,0,2,5.469026548672566
4,125,117,34,35,0,2,5.786324786324786
0,128,108,32,32,0,2,5.222222222222222
1,131,100,30,30,0,2,5.73
2,133,105,31,31,0,2,5.285714285714286
3,132,114,33,34,0,2,5.447368421052632
3,133,114,34,34,0,3,5.535087719298246
4,126,117,35,35,0,2,5.7094017094017095
0,129,108,32,32,0,1,5.055555555555555
0,130,100,32,32,-8,3,5.18
1,132,108,30,30,8,2,5.361111111111111
2,134,105,31,31,0,2,5.371428571428571
3,134,114,34,34,0,2,5.62280701754386
4,127,117,35,35,0,2,5.777777777777778
0,131,100,30,30,0,2,5.19
0,132,100,30,30,0,2,5.25
