islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
2,161,98,29,29,0,2,5.561224489795919
3,154,105,31,31,0,2,5.190476190476191
4,165,94,28,28,0,3,5.670212765957447
0,157,98,29,29,0,3,5.775510204081633
1,170,88,28,28,-7,2,5.738636363636363
2,162,105,29,29,7,2,5.447619047619048
3,155,105,31,31,0,2,5.190476190476191
4,166,94,28,28,0,2,5.723404255319149
0,158,98,29,29,0,3,5.469387755102041
1,171,88,26,26,0,2,5.625
2,163,105,31,31,0,2,5.4
3,156,105,31,31,0,2,5.085714285714285
4,167,94,28,28,0,2,5.404255319148936
0,159,98,29,29,0,3,5.357142857142857
1,172,88,26,26,0,2,5.7727272727272725
2,164,105,31,31,0,2,5.495238095238095
3,157,105,31,31,0,2,5.352380952380952
4,168,94,28,28,0,2,5.287234042553192
0,160,91,29,29,-7,3,5.747252747252747
1,173,95,26,26,7,1,5.568421052631579
2,165,105,31,31,0,1,5.457142857142857
3,158,105,31,31,0,2,5.504761904761905
4,169,94,28,28,0,2,5.202127659574468
0,161,91,27,27,0,3,5.527472527472527
1,174,95,28,28,0,1,5.389473684210526
2,166,105,31,31,0,1,5.504761904761905
3,159,105,31,31,0,2,5.4
4,170,87,28,28,-7,2,5.724137931034483
0,162,98,27,27,7,2,5.377551020408164
1,175,95,28,28,0,3,5.536842105263158
2,167,105,31,31,0,2,5.485714285714286
3,160,98,31,31,-7,2,5.612244897959184
4,171,94,26,26,7,2,5.319148936170213
0,163,98,29,29,0,3,5.3979591836734695
1,176,95,28,28,0,3,5.578947368421052
2,168,105,31,31,0,2,5.466666666666667
3,161,98,29,29,0,2,5.418367346938775
4,172,94,28,28,0,2,5.457446808510638
0,164,98,29,29,0,1,5.387755102040816
1,177,95,28,28,0,3,5.673684210526316
2,169,105,31,31,0,2,5.695238095238095
3,162,98,29,29,0,2,5.581632653061225
4,173,94,28,28,0,2,5.4787234042553195
0,165,98,29,29,0,1,5.255102040816326
1,178,95,28,28,0,2,5.621052631578947
2,170,98,31,31,-7,2,6.081632653061225
3,163,105,29,29,7,2,5.40952380952381
4,174,94,28,28,0,2,5.3936170212765955
0,166,98,29,29,0,1,5.295918367346939
1,179,95,28,28,0,2,5.8
2,171,98,29,29,0,3,6.1020408163265305
3,164,105,31,31,0,2,5.542857142857143
4,175,94,28,28,0,2,5.531914893617022
0,167,98,29,29,0,1,5.346938775510204
1,180,88,28,28,-7,3,6.1022727272727275
1,181,88,26,26,0,3,6.1022727272727275
2,172,105,29,29,7,2,5.8
3,165,105,31,31,0,2,5.333333333333333
4,176,94,28,28,0,2,5.468085106382978
0,168,98,29,29,0,1,5.438775510204081
0,169,98,29,29,0,1,5.244897959183674
